,_id,id_str,username,created_at,tweet,retweet_count,place,location,clean_tweets,len,Sentiment
0,5f4f16f848a7b4181040e26b,1301005005093298177,JuanGabler,Wed Sep 02 03:52:19 +0000 2020,"@gabrielboric espero algún día tengas que pagar tus mentiras, abusos y doble estándar. La industria del turismo sab… https://t.co/fFASwL3AQj",0,,,gabrielboric espero alg n d pagar mentiras abusos doble est ndar industria turismo sab s t ffaswl aqj,101,0
1,5f4f16f848a7b4181040e26d,1301005005693030401,fl6with_m,Wed Sep 02 03:52:19 +0000 2020,"@angelxhopi Ándate a cagar, muchas cosas se nos hace imposible a monbebe y a media industria por armada, así que cá… https://t.co/3XShoHjSja",0,,,angelxhopi ndate cagar muchas sas hace imposible monbebe media industria armada as c s t xshohjsja,98,0
2,5f4f16fa48a7b4181040e26f,1301005012542410752,ceridread,Wed Sep 02 03:52:21 +0000 2020,RT @marcelomena: Excelente noticia lo que prueba lo que muchos negaban.: Que los autos contribuyen en forma significativa a la contaminació…,0,,"Providencia, Chile",marcelomena excelente noticia prueba negaban autos ntribuyen forma significativa ntaminaci,90,0
3,5f4f16fa48a7b4181040e271,1301005012986986496,CorporacionVide,Wed Sep 02 03:52:21 +0000 2020,"•Únete este 2 de Septiembre a el evento digital de @sonyprolatin sobre la industria de contenidos y medios.
El enla… https://t.co/pPaB9Qsj7e",0,,"Caracas, Venezuela",nete septiembre evento digital sonyprolatin industria ntenidos medios enla s t ppab qsj,87,0
4,5f4f16fa48a7b4181040e273,1301005014769467394,Caritoo,Wed Sep 02 03:52:21 +0000 2020,"@Caustico5 Volvió sin ningún enano, todos se le fueron al bosque 🙈",0,,Santiago,causti volvi ning n enano bosque,32,0
5,5f4f16fb48a7b4181040e275,1301005017588076544,jvargasvil,Wed Sep 02 03:52:22 +0000 2020,"@jorgeabarreto7 @petrogustavo Otra foca uribista, sin el más mínimo atisbo de conciencia crítica. 🤷🏻",0,,"Bogotá, D.C., Colombia",jorgeabarreto petrogustavo foca uribista m s m nimo atisbo nciencia cr tica,75,0
6,5f4f16fb48a7b4181040e277,1301005018158563328,Alicia89601462,Wed Sep 02 03:52:22 +0000 2020,RT @saleelsoltv: ¿Mascarillas amigables con el medio ambiente? Conoce esta iniciativa donde se crea el producto que es lavable y reutilizab…,0,,,saleelsoltv mascarillas amigables n medio ambiente conoce iniciativa crea producto lavable reutilizab,101,0
7,5f4f16fb48a7b4181040e279,1301005018473078784,luisjimenezro,Wed Sep 02 03:52:22 +0000 2020,La objeción de conciencia es un derecho fundamental.,0,,Cartagena D.T. y C.,objeci n nciencia derecho fundamental,37,0
8,5f4f16fb48a7b4181040e27b,1301005018510831620,ViNiggaTKD,Wed Sep 02 03:52:22 +0000 2020,"""Es una decisión durísima, porque los restaurantes no suelen tener un colchón financiero enorme, pero lo hacen para… https://t.co/EsPIXitlBT",0,,"Pichincha, Ecuador",decisi n dur sima restaurantes suelen tener lch n financiero enorme hacen s t espixitlbt,88,0
9,5f4f16fc48a7b4181040e27d,1301005019987275778,melirocy,Wed Sep 02 03:52:22 +0000 2020,"RT @elsoldeiquique: Se lanzó “Programa Cuidemos Tarapacá” y comienza instalación de circuito de reciclaje en el borde costero 
#Iquique #Ar…",0,,santiago de chile,elsoldeiquique lanz programa cuidemos tarapac mienza instalaci n circuito reciclaje borde stero iquique ar,106,0
10,5f4f16fe48a7b4181040e27f,1301005030317797381,susytax,Wed Sep 02 03:52:25 +0000 2020,"RT @BTS_Peru: ""Sé que se supone que 'la prensa' no anime o tenga ninguna emoción sobre estas cosas. Pero cubrimos noticias en esta industri…",0,,lima-peru,bts peru s supone prensa anime ninguna emoci n sas cubrimos noticias industri,77,0
11,5f4f170048a7b4181040e281,1301005040346333185,ChekoMurillo,Wed Sep 02 03:52:27 +0000 2020,RT @CarlosLoret: Ningún secretario del medio ambiente podría tolerar esto,0,,Monterrey,carlosloret ning n secretario medio ambiente podr tolerar,57,0
